ProductNumber,Brand,Name,Rating,Evaluations,Price,Availability,URL,Type,Size(inci)
463270,Istanbul Mehmet,"10"" X-Ray Splash Turk Series",4.7,3,679.00,Available,https://www.thomann.de/ro/istanbul_mehmet_10_x_ray_splash_turk_series.htm?type=category,splash,10
480880,Zildjian,"10"" I Family Splash",4.8,6,411.00,Available,https://www.thomann.de/ro/zildjian_10_i_family_splash.htm?type=category,splash,10
221534,Meinl,"10"" Byzance Splash Brilliant",4.7,10,825.00,Available,https://www.thomann.de/ro/meinl_10_byzance_splash_brilliant.htm?type=category,splash,10
158685,Sabian,"10"" HHX Splash",5,9,1065.00,Unavailable,https://www.thomann.de/ro/sabian_hhx_10_splash.htm?type=category,splash,10
44044496609,Zultan,"10"" F5 Splash",4.8,9,352.00,Available,https://www.thomann.de/ro/zultan_10_f5_splash.htm?type=category,splash,10
407533,Paiste,"10"" 900 Color Sound Splash BK",4.8,8,383.00,Available,https://www.thomann.de/ro/paiste_10_900_color_sound_splash_bk.htm?type=category,splash,10
326500,Zultan,"10"" Splash Dark Matter",4.9,32,499.00,Available,https://www.thomann.de/ro/zultan_10_splash_dark_matter.htm?type=category,splash,10
437229,Schlagwerk,"10"" Cajon Splash",4.3,8,725.00,Available,https://www.thomann.de/ro/schlagwerk_10_cajon_splash.htm?type=category,splash,10
379253,Meinl,"10"" Byzance Vintage Tr. Splash",4.7,16,888.00,Available,https://www.thomann.de/ro/meinl_10_byzance_vintage_tr_splash.htm?type=category,splash,10
312884,Paiste,"10"" 602 Mod. Essential Splash",4.9,10,1269.00,Available,https://www.thomann.de/ro/paiste_10_602_mod_essential_splash.htm?type=category,splash,10
558905,Sabian,"10"" HHX Complex Aero Splash",5,2,1065.00,Available,https://www.thomann.de/ro/sabian_10_hhx_complex_aero_splash.htm?type=category,splash,10
380612,Zildjian,"10"" S Series Paper Thin Splash",4.8,11,539.00,Available,https://www.thomann.de/ro/zildjian_10_s_series_paper_thin_splash.htm?type=category,splash,10
219693,Paiste,"10"" Reflector Splash",4.6,5,1066.00,Available,https://www.thomann.de/ro/paiste_10_reflector_splash.htm?type=category,splash,10
201858,Ufip,"10"" FX China Splash",5,7,659.00,Available,https://www.thomann.de/ro/ufip_10_fx_china_splash.htm?type=category,splash,10
223648,Meinl,"10"" Byzance Jazz Splash",4.8,18,845.00,Available,https://www.thomann.de/ro/meinl_10_byzance_jazz_splash.htm?type=category,splash,10
379287,Meinl,"10"" Classics Cust. Dark Splash",4.7,24,398.00,Unavailable,https://www.thomann.de/ro/meinl_10_classics_cust._dark_splash.htm?type=category,splash,10
112400,Paiste,"10"" Signature Dark Energy MK1",5,7,1269.00,Available,https://www.thomann.de/ro/paiste_10_line_dark_energy_splash_i.htm?type=category,splash,10
100891,Sabian,"10"" AAX Splash",4.9,50,1090.00,Available,https://www.thomann.de/ro/sabian_aax10.htm?type=category,splash,10
407489,Paiste,"10"" 900 Series Splash",4.5,14,366.00,Available,https://www.thomann.de/ro/paiste_10_900_series_splash.htm?type=category,splash,10
261661,Meinl,"10"" Classics Custom Splash",5,19,409.00,Available,https://www.thomann.de/ro/meinl_10_classics_custom_splash.htm?type=category,splash,10
111025,Meinl,"10"" HCS Splash",4.2,169,145.00,Available,https://www.thomann.de/ro/meinl_10_hcs_splash.htm?type=category,splash,10
383211,Zultan,"10"" Raw Splash",4.9,22,383.00,Available,https://www.thomann.de/ro/zultan_10_raw_splash.htm?type=category,splash,10
379277,Meinl,"10"" Byzance Dual Splash",4.9,15,888.00,Available,https://www.thomann.de/ro/meinl_10_byzance_dual_splash.htm?type=category,splash,10
265126,Istanbul Agop,"10"" Xist Splash Brilliant",4.6,18,599.00,Available,https://www.thomann.de/ro/istanbul_agop_10_xist_splash_brilliant.htm?type=category,splash,10
407201,Zildjian,"10"" K Custom Spec. Dry Splash",4.8,8,990.00,Available,https://www.thomann.de/ro/zildjian_10_k_custom_spec._dry_splash.htm?type=category,splash,10
611982,Zultan,"10"" Splash 25",,0,399.00,Available,https://www.thomann.de/ro/zultan_10_splash_25.htm?type=category,splash,10
488491,Sabian,"10"" HHX Complex Splash",5,3,1065.00,Available,https://www.thomann.de/ro/sabian_10_hhx_complex_splash.htm?type=category,splash,10
269724,Zultan,"10"" Rock Beat Splash",4.6,66,399.00,Available,https://www.thomann.de/ro/zultan_10_rock_beat_splash.htm?type=category,splash,10
150760,Paiste,"10"" Rude Series Splash",4.6,16,859.00,Available,https://www.thomann.de/ro/paiste_rude10_splash.htm?type=category,splash,10
401244,Zildjian,"10"" Low Volume Splash",4.9,21,519.00,Available,https://www.thomann.de/ro/zildjian_10_low_volume_splash.htm?type=category,splash,10
159623,Sabian,"10"" HHX Evolution Splash",4.9,45,1015.00,Available,https://www.thomann.de/ro/sabian_hhxevolution_10_splash.htm?type=category,splash,10
474217,Istanbul Agop,"10"" Xist Dry Dark Splash",4.9,12,555.00,Available,https://www.thomann.de/ro/istanbul_agop_10_xist_dry_dark_splash.htm?type=category,splash,10
335967,Paiste,"PST5 10"" Splash '14",4.8,19,249.00,Available,https://www.thomann.de/ro/paiste_pst5_10_splash_14.htm?type=category,splash,10
100876,Paiste,"10"" Signature Splash",5,14,1111.00,Available,https://www.thomann.de/ro/paiste_line10_splash.htm?type=category,splash,10
172165,Zildjian,"10"" A-Series Splash",4.9,15,768.00,Available,https://www.thomann.de/ro/zildjian_10_avedis_splash.htm?type=category,splash,10
415088,Zultan,"10"" Q Splash",4.7,30,383.00,Available,https://www.thomann.de/ro/zultan_10_q_splash.htm?type=category,splash,10
100870,Paiste,"2002 Classic 10"" Splash",4.7,31,859.00,Available,https://www.thomann.de/ro/paiste_2002_10_splash.htm?type=category,splash,10
358670,Paiste,"10"" PSTX Swiss Splash",4.7,50,315.00,Available,https://www.thomann.de/ro/paiste_10_pstx_swiss_splash.htm?type=category,splash,10
158789,Zildjian,"10"" K-Custom Dark Splash",4.8,20,1035.00,Available,https://www.thomann.de/ro/zildjian_kcustom_regular_10_darksplash.htm?type=category,splash,10
38565158827,Zildjian,"10"" K-Series Splash",4.5,11,915.00,Available,https://www.thomann.de/ro/zildjian_kregular_10_splash.htm?type=category,splash,10
179109,Paiste,"PST3 10"" Splash",4.2,230,158.00,Available,https://www.thomann.de/ro/paiste_pst3_10_splash.htm?type=category,splash,10
465462,Millenium,"10"" Still Series Splash reg.",4.4,59,127.00,Available,https://www.thomann.de/ro/millenium_10_still_series_splash_reg.htm?type=category,splash,10
382929,Istanbul Agop,"10"" Xist ION Splash Brilliant",4.8,36,599.00,Available,https://www.thomann.de/ro/istanbul_agop_10_xist_ion_splash_brilliant.htm?type=category,splash,10
337165,Zildjian,"10"" A-Custom EFX Splash",4.9,15,979.00,Available,https://www.thomann.de/ro/zildjian_10_a_custom_efx_splash.htm?type=category,splash,10
335997,Paiste,"PST7 10"" Splash",4.7,79,279.00,Available,https://www.thomann.de/ro/paiste_pst7_10_splash.htm?type=category,splash,10
100885,Zildjian,"10"" A-Custom Splash",4.8,73,739.00,Available,https://www.thomann.de/ro/zildjian_ac10.htm?type=category,splash,10
273926,Zultan,"10"" Aja Splash",4.5,398,148.00,Available,https://www.thomann.de/ro/zultan_10_aja_splash.htm?type=category,splash,10
111577,Masterwork,"11"" Custom Splash",4.7,6,499.00,Available,https://www.thomann.de/ro/masterwork_11_custom_splash.htm?type=category,splash,11
111995,Zildjian,"11"" K-Custom Hybrid Splash",5,16,1135.00,Unavailable,https://www.thomann.de/ro/zildjian_11_kcustom_hybrid_splash.htm?type=category,splash,11
122606,Zildjian,"11"" Oriental Trash Splash",4.7,11,935.00,Available,https://www.thomann.de/ro/zildjian_o11_trashsplash.htm?type=category,splash,11
615596,Paiste,"12"" PSTX Swiss Flanger Crash",,0,399.00,Unavailable,https://www.thomann.de/ro/paiste_12_pstx_swiss_flanger_crash.htm?type=category,splash,12
113229,Sabian,"12"" AAX O-Zone Splash",4.8,17,1290.00,Available,https://www.thomann.de/ro/sabian_12_aax_ozone_splash.htm?type=category,splash,12
363251,Sabian,"12"" B8X Splash",4.4,7,589.00,Available,https://www.thomann.de/ro/sabian_12_b8x_splash.htm?type=category,splash,12
561613,Zultan,"12"" Mellow Splash",5,4,759.00,Available,https://www.thomann.de/ro/zultan_12_mellow_splash.htm?type=category,splash,12
557716,Meinl,"12"" Pure Alloy Custom Splash",5,2,845.00,Available,https://www.thomann.de/ro/meinl_12_pure_alloy_custom_splash.htm?type=category,splash,12
581440,Meinl,"12"" Pure Alloy Splash",,0,745.00,Unavailable,https://www.thomann.de/ro/meinl_12_pure_alloy_splash.htm?type=category,splash,12
158686,Sabian,"12"" HHX Splash",5,4,1299.00,Available,https://www.thomann.de/ro/sabian_hhx12_splash.htm?type=category,splash,12
424268,Ufip,"12"" FX Power Splash",5,1,799.00,Available,https://www.thomann.de/ro/ufip_12_bionic_series_splash.htm?type=category,splash,12
531528,Paiste,"12"" 900 Color Sound Splash RED",3,1,433.00,Unavailable,https://www.thomann.de/ro/paiste_12_900_color_sound_splash_red.htm?type=category,splash,12
455923,Meinl,"12"" Class. Cust. Dark Tr. Spl.",4.3,7,498.00,Available,https://www.thomann.de/ro/meinl_12_class_cust_dark_tr_spl.htm?type=category,splash,12
334224,Meinl,"12"" Byzance Extra Dry Splash",5,13,990.00,Available,https://www.thomann.de/ro/meinl_12_byzance_extra_dry_splash.htm?type=category,splash,12
311535,Istanbul Mehmet,"12"" Splash Turk Series",4.3,4,839.00,Unavailable,https://www.thomann.de/ro/istanbul_mehmet_12_splash_turk_series.htm?type=category,splash,12
201864,Ufip,"12"" FX Traditional Spl. Medium",5,3,839.00,Available,https://www.thomann.de/ro/ufip_12_fx_traditional_spl_medium.htm?type=category,splash,12
311524,Istanbul Mehmet,"12"" Splash Traditional Series",4.7,6,839.00,Available,https://www.thomann.de/ro/istanbul_mehmet_12_splash_traditional_series.htm?type=category,splash,12
44044496610,Zultan,"12"" F5 Splash",5,3,485.00,Available,https://www.thomann.de/ro/zultan_12_f5_splash.htm?type=category,splash,12
455919,Meinl,"12"" Classics Cust. Dark Splash",4.8,13,461.00,Available,https://www.thomann.de/ro/meinl_12_classics_cust._dark_splash.htm?type=category,splash,12
312217,Istanbul Mehmet,"12"" Splash Samatya Series",4.7,7,839.00,Unavailable,https://www.thomann.de/ro/istanbul_mehmet_12_splash_samatya_series.htm?type=category,splash,12
595617,Zultan,"12"" Z-Series Splash",,0,485.00,Available,https://www.thomann.de/ro/zultan_12_z_series_splash.htm?type=category,splash,12
100892,Sabian,"12"" AAX Splash",4.8,16,1190.00,Available,https://www.thomann.de/ro/sabian_aax12_splash.htm?type=category,splash,12
552900,Millenium,"12"" Still Series Splash Blue",4,2,148.00,Available,https://www.thomann.de/ro/millenium_12_still_series_splash_blue.htm?type=category,splash,12
45870602703,Zultan,"12"" Aja Blaze Splash",,0,199.00,Available,https://www.thomann.de/ro/zultan_12_aja_blaze_splash.htm?type=category,splash,12
552898,Millenium,"12"" Still Series Splash Red",4,4,148.00,Available,https://www.thomann.de/ro/millenium_12_still_series_splash_red.htm?type=category,splash,12
111579,Masterwork,"12"" Custom Splash",4.6,10,499.00,Unavailable,https://www.thomann.de/ro/masterwork_12_custom_splash.htm?type=category,splash,12
440045,Paiste,"12"" 900 Color Sound Splash PRP",4.5,4,433.00,Available,https://www.thomann.de/ro/paiste_12_900_color_sound_splash_prp.htm?type=category,splash,12
382846,Istanbul Agop,"12"" Xist Splash Brilliant",5,2,632.00,Available,https://www.thomann.de/ro/istanbul_agop_12_xist_splash_brilliant.htm?type=category,splash,12
382732,Zultan,"12"" Splash Dark Matter",4.8,13,555.00,Available,https://www.thomann.de/ro/zultan_12_splash_dark_matter.htm?type=category,splash,12
611983,Zultan,"12"" Splash 25",,0,499.00,Available,https://www.thomann.de/ro/zultan_12_splash_25.htm?type=category,splash,12
407534,Paiste,"12"" 900 Color Sound Splash BK",4.8,5,433.00,Available,https://www.thomann.de/ro/paiste_12_900_color_sound_splash_bk.htm?type=category,splash,12
383213,Zultan,"12"" Raw Splash",4.8,18,455.00,Available,https://www.thomann.de/ro/zultan_12_raw_splash.htm?type=category,splash,12
450091,Zultan,"12"" Dune Splash",4.5,10,555.00,Available,https://www.thomann.de/ro/zultan_12_dune_splash.htm?type=category,splash,12
261662,Meinl,"12"" Classics Custom Splash",4.4,7,469.00,Available,https://www.thomann.de/ro/meinl_12_classics_custom_splash.htm?type=category,splash,12
415090,Zultan,"12"" Q Splash",4.4,13,485.00,Available,https://www.thomann.de/ro/zultan_12_q_splash.htm?type=category,splash,12
167208,Meinl,"12"" Byzance Splash Traditional",5,8,945.00,Unavailable,https://www.thomann.de/ro/meinl_12_byzance_splash_traditional.htm?type=category,splash,12
278519,Meinl,"12"" Classics Custom Trash",4.8,46,498.00,Available,https://www.thomann.de/ro/meinl_12_classics_custom_trash.htm?type=category,splash,12
528033,Meinl,"12"" Classics C. Dual Trash Sp.",5,5,545.00,Available,https://www.thomann.de/ro/meinl_12_classics_c_dual_trash_sp.htm?type=category,splash,12
165354,Sabian,"12"" HHX Evolution Splash",5,11,1299.00,Available,https://www.thomann.de/ro/sabian_12_hhx_evolution_splash.htm?type=category,splash,12
269725,Zultan,"12"" Rock Beat Splash",4.8,28,485.00,Available,https://www.thomann.de/ro/zultan_12_rock_beat_splash.htm?type=category,splash,12
158828,Zildjian,"12"" K-Series Splash",4.8,8,1090.00,Available,https://www.thomann.de/ro/zildjian_kregular_splash_12.htm?type=category,splash,12
600084,Millenium,"12"" Still Series Splash Reg.",4,2,148.00,Available,https://www.thomann.de/ro/millenium_12_still_series_splash_reg.htm?type=category,splash,12
100871,Paiste,"2002 Classic 12"" Splash",4.7,19,919.00,Available,https://www.thomann.de/ro/paiste_2002_12_splash.htm?type=category,splash,12
382939,Istanbul Agop,"12"" Xist ION Splash Brilliant",4.8,10,666.00,Available,https://www.thomann.de/ro/istanbul_agop_12_xist_ion_splash_brilliant.htm?type=category,splash,12
111026,Meinl,"12"" HCS Splash",4.3,127,195.00,Available,https://www.thomann.de/ro/meinl_12_hcs_splash.htm?type=category,splash,12
407610,Paiste,"12"" PSTX DJs 45 Ride",4.5,23,398.00,Available,https://www.thomann.de/ro/paiste_12_pstx_djs_45_ride.htm?type=category,splash,12
100877,Paiste,"12"" Signature Splash",4.8,6,1222.00,Available,https://www.thomann.de/ro/paiste_line12_splash.htm?type=category,splash,12
407490,Paiste,"12"" 900 Series Splash",4.6,17,419.00,Available,https://www.thomann.de/ro/paiste_12_900_series_splash.htm?type=category,splash,12
121052,Zildjian,"12"" A-Custom Splash",5,24,1035.00,Available,https://www.thomann.de/ro/zildjian_acustom_brilliant_12_splash.htm?type=category,splash,12
407608,Paiste,"12"" PSTX DJs 45 Crash",4.7,35,398.00,Available,https://www.thomann.de/ro/paiste_12_pstx_djs_45_crash.htm?type=category,splash,12
437228,Schlagwerk,"12"" Cajon Splash",4.8,9,789.00,Available,https://www.thomann.de/ro/schlagwerk_12_cajon_splash.htm?type=category,splash,12
41852337914,Millenium,"12"" B20 Splash",4.5,207,138.00,Available,https://www.thomann.de/ro/millenium_12_b20_splash.htm?type=category,splash,12
277711,Zultan,"12"" Aja Splash",4.4,173,177.00,Available,https://www.thomann.de/ro/zultan_12_aja_splash.htm?type=category,splash,12
567107,Istanbul Agop,"22"" Xist Dry Dark Bril B-Stock",,0,,Available,https://www.thomann.de/ro/istanbul_agop_22_xist_dry_dark_bril_b_stock.htm?type=category,crash,21
456109,Zildjian,"22"" Oriental Crash of Doom",5,1,1890.00,Available,https://www.thomann.de/ro/zildjian_22_oriental_crash_of_doom.htm?type=category,crash,21
581951,Istanbul Agop,"22"" Traditional Trash Hit",,0,2499.00,Available,https://www.thomann.de/ro/istanbul_agop_22_traditional_trash_hit.htm?type=category,crash,21
422433,Zultan,"22"" Heritage Crash",2,1,1890.00,Available,https://www.thomann.de/ro/zultan_22_heritage_crash.htm?type=category,crash,21
476040,Sabian,"22"" HHX Complex Thin Crash",4.7,3,3199.00,Available,https://www.thomann.de/ro/sabian_22_hhx_complex_thin_crash.htm?type=category,crash,21
221573,Meinl,"22"" Byzance Medium Crash",,0,2777.00,Available,https://www.thomann.de/ro/meinl_22_byzance_medium_crash.htm?type=category,crash,21
428620,Meinl,"Pure Alloy 22"" Medium Crash",5,3,1848.00,Available,https://www.thomann.de/ro/meinl_pure_alloy_22_medium_crash.htm?type=category,crash,21
437248,Ufip,"22"" Class Series Crash-Ride",4.7,3,1835.00,Available,https://www.thomann.de/ro/ufip_22_class_series_crash_ride.htm?type=category,crash,21
540364,Sabian,"22"" HHX Anthology Low Bell",,0,3699.00,Unavailable,https://www.thomann.de/ro/sabian_22_hhx_anthology_low_bell.htm?type=category,crash,21
541431,Zildjian,FX Raw Crash Small Bell,4.5,2,1590.00,Unavailable,https://www.thomann.de/ro/zildjian_fx_raw_crash_small_bell.htm?type=category,crash,21
407237,Zildjian,"21"" K Custom Special Dry Trash",4.7,3,2290.00,Available,https://www.thomann.de/ro/zildjian_21_k_custom_special_dry_trash.htm?type=category,crash,21
572220,Zildjian,"21"" K-Series Paper Thin Crash",,0,2499.00,Available,https://www.thomann.de/ro/zildjian_21_k_series_paper_thin_crash.htm?type=category,crash,21
564130,Meinl,"21"" Byzance D. Double Down C-R",5,2,2848.00,Available,https://www.thomann.de/ro/meinl_21_byzance_d._double_down_c_r.htm?type=category,crash,21
379289,Meinl,"21"" Classics Custom Dark Crash",5,3,1333.00,Available,https://www.thomann.de/ro/meinl_21_classics_custom_dark_crash.htm?type=category,crash,21
348670,Istanbul Agop,"22"" Xist Crash Brilliant",4.7,11,1855.00,Available,https://www.thomann.de/ro/istanbul_agop_22_xist_crash_brilliant.htm?type=category,crash,21
572221,Zildjian,"22"" K-Series Paper Thin Crash",,0,2599.00,Available,https://www.thomann.de/ro/zildjian_22_k_series_paper_thin_crash.htm?type=category,crash,21
485628,Istanbul Agop,"22"" Xist Dry Dark Crash",4.8,9,1845.00,Available,https://www.thomann.de/ro/istanbul_agop_22_xist_dry_dark_crash.htm?type=category,crash,21
554180,Istanbul Agop,"22"" Xist Dry Dark Brill. Crash",5,1,1890.00,Available,https://www.thomann.de/ro/istanbul_agop_22_xist_dry_dark_brill._crash.htm?type=category,crash,21
111301,Paiste,"2002 Classic 22"" Crash",4.9,8,2222.00,Available,https://www.thomann.de/ro/paiste_2002_classic_22_crash.htm?type=category,crash,21
43678472201,Istanbul Agop,"22"" Traditional Dark Crash",5,2,2499.00,Available,https://www.thomann.de/ro/istanbul_agop_22_traditional_dark_crash.htm?type=category,crash,21
475509,Zultan,"21"" Caz Crash",4.8,18,1269.00,Available,https://www.thomann.de/ro/zultan_21_caz_crash.htm?type=category,crash,21
554176,Istanbul Agop,"21"" Xist Dry Dark Brill. Crash",4.9,7,1644.00,Available,https://www.thomann.de/ro/istanbul_agop_21_xist_dry_dark_brill._crash.htm?type=category,crash,21
405869,Meinl,"24"" Byzance Chris Adler Ride",5,2,3222.00,Available,https://www.thomann.de/ro/meinl_24_byzance_chris_adler_ride.htm?type=category,ride,24
503768,Meinl,"24"" Byzance Foundry Reserve R",5,1,3990.00,Unavailable,https://www.thomann.de/ro/meinl_24_byzance_foundry_reserve_r.htm?type=category,ride,24
503769,Meinl,"24"" Byzance Foundry Reserve LR",5,1,3990.00,Available,https://www.thomann.de/ro/meinl_24_byzance_foundry_reserve_lr.htm?type=category,ride,24
379280,Meinl,"24"" Byzance Dark B. Apple Ride",5,2,3299.00,Unavailable,https://www.thomann.de/ro/meinl_24_byzance_dark_b_apple_ride.htm?type=category,ride,24
407551,Paiste,"24"" 900 Color Mega Ride BK",,0,1833.00,Unavailable,https://www.thomann.de/ro/paiste_24_900_color_mega_ride_bk.htm?type=category,ride,24
544694,Istanbul Agop,"26"" Traditional Dark Ride",,0,3333.00,Available,https://www.thomann.de/ro/istanbul_agop_26_traditional_dark_ride.htm?type=category,ride,24
